Arch_ID,D1,D2,D3,W1,W2,W3,WMul1,WMul2,WMul3,Params,FLOPs
12704,11,4,5,224,256,1024,14,8,16,101.822554,16561.613824
12705,11,4,5,224,320,512,14,10,8,39.589978,13052.876288
12706,11,4,5,224,320,640,14,10,10,51.947354,13843.58592
12707,11,4,5,224,320,768,14,10,12,66.958938,14804.164864
12708,11,4,5,224,320,896,14,10,14,84.62473,15934.61312
12709,11,4,5,224,320,1024,14,10,16,104.94473,17234.930688
12710,11,4,5,224,384,512,14,12,8,42.90057,13837.342208
12711,11,4,5,224,384,640,14,12,10,55.339866,14633.29472
12712,11,4,5,224,384,768,14,12,12,70.43337,15599.116544
12713,11,4,5,224,384,896,14,12,14,88.181082,16734.80768
12714,11,4,5,224,384,1024,14,12,16,108.583002,18040.368128
12715,11,4,5,224,448,512,14,14,8,46.727258,14753.928704
12716,11,4,5,224,448,640,14,14,10,59.248474,15555.124096
12717,11,4,5,224,448,768,14,14,12,74.423898,16526.1888
12718,11,4,5,224,448,896,14,14,14,92.25353,17667.122816
12719,11,4,5,224,448,1024,14,14,16,112.73737,18977.926144
12720,11,4,5,224,512,512,14,16,8,51.070042,15802.635776
12721,11,4,5,224,512,640,14,16,10,63.673178,16609.074048
12722,11,4,5,224,512,768,14,16,12,78.930522,17585.381632
12723,11,4,5,224,512,896,14,16,14,96.842074,18731.558528
12724,11,4,5,224,512,1024,14,16,16,117.407834,20047.604736
12725,11,4,5,256,256,512,16,8,8,39.78697,15400.1792
12726,11,4,5,256,256,640,16,8,10,52.062426,16185.645952
12727,11,4,5,256,256,768,16,8,12,66.99209,17140.982016
12728,11,4,5,256,256,896,16,8,14,84.575962,18266.187392
12729,11,4,5,256,256,1024,16,8,16,104.814042,19561.26208
12730,11,4,5,256,320,512,16,10,8,42.601946,16057.767424
12731,11,4,5,256,320,640,16,10,10,54.959322,16848.477056
12732,11,4,5,256,320,768,16,10,12,69.970906,17809.056
12733,11,4,5,256,320,896,16,10,14,87.636698,18939.504256
12734,11,4,5,256,320,1024,16,10,16,107.956698,20239.821824
12735,11,4,5,256,384,512,16,12,8,45.933018,16847.476224
12736,11,4,5,256,384,640,16,12,10,58.372314,17643.428736
12737,11,4,5,256,384,768,16,12,12,73.465818,18609.25056
12738,11,4,5,256,384,896,16,12,14,91.21353,19744.941696
12739,11,4,5,256,384,1024,16,12,16,111.61545,21050.502144
12740,11,4,5,256,448,512,16,14,8,49.780186,17769.3056
12741,11,4,5,256,448,640,16,14,10,62.301402,18570.500992
12742,11,4,5,256,448,768,16,14,12,77.476826,19541.565696
12743,11,4,5,256,448,896,16,14,14,95.306458,20682.499712
12744,11,4,5,256,448,1024,16,14,16,115.790298,21993.30304
12745,11,4,5,256,512,512,16,16,8,54.14345,18823.255552
12746,11,4,5,256,512,640,16,16,10,66.746586,19629.693824
12747,11,4,5,256,512,768,16,16,12,82.00393,20606.001408
12748,11,4,5,256,512,896,16,16,14,99.915482,21752.178304
12749,11,4,5,256,512,1024,16,16,16,120.481242,23068.224512
12750,11,4,7,128,256,512,8,8,8,39.58473,6383.867392
12751,11,4,7,128,256,640,8,8,10,57.169626,7509.105536
12752,11,4,7,128,256,768,8,8,12,78.588378,8879.710464
12753,11,4,7,128,256,896,8,8,14,103.840986,10495.682176
12754,11,4,7,128,256,1024,8,8,16,132.92745,12357.020672
12755,11,4,7,128,320,512,8,10,8,42.317786,7020.484096
12756,11,4,7,128,320,640,8,10,10,59.984602,8150.96512
12757,11,4,7,128,320,768,8,10,12,81.485274,9526.812928
12758,11,4,7,128,320,896,8,10,14,106.819802,11148.02752
12759,11,4,7,128,320,1024,8,10,16,135.988186,13014.608896
12760,11,4,7,128,384,512,8,12,8,45.566938,7789.221376
12761,11,4,7,128,384,640,8,12,10,63.315674,8924.94528
12762,11,4,7,128,384,768,8,12,12,84.898266,10306.035968
12763,11,4,7,128,384,896,8,12,14,110.314714,11932.49344
12764,11,4,7,128,384,1024,8,12,16,139.565018,13804.317696
12765,11,4,7,128,448,512,8,14,8,49.332186,8690.079232
12766,11,4,7,128,448,640,8,14,10,67.162842,9831.046016
12767,11,4,7,128,448,768,8,14,12,88.827354,11217.379584
12768,11,4,7,128,448,896,8,14,14,114.325722,12849.079936
12769,11,4,7,128,448,1024,8,14,16,143.657946,14726.147072
12770,11,4,7,128,512,512,8,16,8,53.61353,9723.057664
12771,11,4,7,128,512,640,8,16,10,71.526106,10869.267328
12772,11,4,7,128,512,768,8,16,12,93.272538,12260.843776
12773,11,4,7,128,512,896,8,16,14,118.852826,13897.787008
12774,11,4,7,128,512,1024,8,16,16,148.26697,15780.097024
12775,11,4,7,160,256,512,10,8,8,41.415002,8194.430464
12776,11,4,7,160,256,640,10,8,10,58.999898,9319.668608
12777,11,4,7,160,256,768,10,8,12,80.41865,10690.273536
12778,11,4,7,160,256,896,10,8,14,105.671258,12306.245248
12779,11,4,7,160,256,1024,10,8,16,134.757722,14167.583744
12780,11,4,7,160,320,512,10,10,8,44.168538,8836.290048
12781,11,4,7,160,320,640,10,10,10,61.835354,9966.771072
12782,11,4,7,160,320,768,10,10,12,83.336026,11342.61888
12783,11,4,7,160,320,896,10,10,14,108.670554,12963.833472
12784,11,4,7,160,320,1024,10,10,16,137.838938,14830.414848
12785,11,4,7,160,384,512,10,12,8,47.43817,9610.270208
12786,11,4,7,160,384,640,10,12,10,65.186906,10745.994112
12787,11,4,7,160,384,768,10,12,12,86.769498,12127.0848
12788,11,4,7,160,384,896,10,12,14,112.185946,13753.542272
12789,11,4,7,160,384,1024,10,12,16,141.43625,15625.366528
12790,11,4,7,160,448,512,10,14,8,51.223898,10516.370944
12791,11,4,7,160,448,640,10,14,10,69.054554,11657.337728
12792,11,4,7,160,448,768,10,14,12,90.719066,13043.671296
12793,11,4,7,160,448,896,10,14,14,116.217434,14675.371648
12794,11,4,7,160,448,1024,10,14,16,145.549658,16552.438784
12795,11,4,7,160,512,512,10,16,8,55.525722,11554.592256
12796,11,4,7,160,512,640,10,16,10,73.438298,12700.80192
12797,11,4,7,160,512,768,10,16,12,95.18473,14092.378368
12798,11,4,7,160,512,896,10,16,14,120.765018,15729.3216
12799,11,4,7,160,512,1024,10,16,16,150.179162,17611.631616
12800,11,4,7,192,256,512,12,8,8,43.632346,10401.355264
12801,11,4,7,192,256,640,12,8,10,61.217242,11526.593408
12802,11,4,7,192,256,768,12,8,12,82.635994,12897.198336
12803,11,4,7,192,256,896,12,8,14,107.888602,14513.170048
12804,11,4,7,192,256,1024,12,8,16,136.975066,16374.508544
12805,11,4,7,192,320,512,12,10,8,46.406362,11048.457728
12806,11,4,7,192,320,640,12,10,10,64.073178,12178.938752
12807,11,4,7,192,320,768,12,10,12,85.57385,13554.78656
12808,11,4,7,192,320,896,12,10,14,110.908378,15176.001152
12809,11,4,7,192,320,1024,12,10,16,140.076762,17042.582528
12810,11,4,7,192,384,512,12,12,8,49.696474,11827.680768
12811,11,4,7,192,384,640,12,12,10,67.44521,12963.404672
12812,11,4,7,192,384,768,12,12,12,89.027802,14344.49536
12813,11,4,7,192,384,896,12,12,14,114.44425,15970.952832
12814,11,4,7,192,384,1024,12,12,16,143.694554,17842.777088
12815,11,4,7,192,448,512,12,14,8,53.502682,12739.024384
12816,11,4,7,192,448,640,12,14,10,71.333338,13879.991168
12817,11,4,7,192,448,768,12,14,12,92.99785,15266.324736
12818,11,4,7,192,448,896,12,14,14,118.496218,16898.025088
12819,11,4,7,192,448,1024,12,14,16,147.828442,18775.092224
12820,11,4,7,192,512,512,12,16,8,57.824986,13782.488576
12821,11,4,7,192,512,640,12,16,10,75.737562,14928.69824
12822,11,4,7,192,512,768,12,16,12,97.483994,16320.274688
12823,11,4,7,192,512,896,12,16,14,123.064282,17957.21792
12824,11,4,7,192,512,1024,12,16,16,152.478426,19839.527936
12825,11,4,7,224,256,512,14,8,8,46.236762,13004.641792
12826,11,4,7,224,256,640,14,8,10,63.821658,14129.879936
12827,11,4,7,224,256,768,14,8,12,85.24041,15500.484864
12828,11,4,7,224,256,896,14,8,14,110.493018,17116.456576
12829,11,4,7,224,256,1024,14,8,16,139.579482,18977.795072
12830,11,4,7,224,320,512,14,10,8,49.031258,13656.987136
12831,11,4,7,224,320,640,14,10,10,66.698074,14787.46816
12832,11,4,7,224,320,768,14,10,12,88.198746,16163.315968
12833,11,4,7,224,320,896,14,10,14,113.533274,17784.53056
12834,11,4,7,224,320,1024,14,10,16,142.701658,19651.111936
12835,11,4,7,224,384,512,14,12,8,52.34185,14441.453056
12836,11,4,7,224,384,640,14,12,10,70.090586,15577.17696
12837,11,4,7,224,384,768,14,12,12,91.673178,16958.267648
12838,11,4,7,224,384,896,14,12,14,117.089626,18584.72512
12839,11,4,7,224,384,1024,14,12,16,146.33993,20456.549376
12840,11,4,7,224,448,512,14,14,8,56.168538,15358.039552
12841,11,4,7,224,448,640,14,14,10,73.999194,16499.006336
12842,11,4,7,224,448,768,14,14,12,95.663706,17885.339904
12843,11,4,7,224,448,896,14,14,14,121.162074,19517.040256
12844,11,4,7,224,448,1024,14,14,16,150.494298,21394.107392
12845,11,4,7,224,512,512,14,16,8,60.511322,16406.746624
12846,11,4,7,224,512,640,14,16,10,78.423898,17552.956288
12847,11,4,7,224,512,768,14,16,12,100.17033,18944.532736
12848,11,4,7,224,512,896,14,16,14,125.750618,20581.475968
12849,11,4,7,224,512,1024,14,16,16,155.164762,22463.785984
12850,11,4,7,256,256,512,16,8,8,49.22825,16004.290048
12851,11,4,7,256,256,640,16,8,10,66.813146,17129.528192
12852,11,4,7,256,256,768,16,8,12,88.231898,18500.13312
12853,11,4,7,256,256,896,16,8,14,113.484506,20116.104832
12854,11,4,7,256,256,1024,16,8,16,142.57097,21977.443328
12855,11,4,7,256,320,512,16,10,8,52.043226,16661.878272
12856,11,4,7,256,320,640,16,10,10,69.710042,17792.359296
12857,11,4,7,256,320,768,16,10,12,91.210714,19168.207104
12858,11,4,7,256,320,896,16,10,14,116.545242,20789.421696
12859,11,4,7,256,320,1024,16,10,16,145.713626,22656.003072
12860,11,4,7,256,384,512,16,12,8,55.374298,17451.587072
12861,11,4,7,256,384,640,16,12,10,73.123034,18587.310976
12862,11,4,7,256,384,768,16,12,12,94.705626,19968.401664
12863,11,4,7,256,384,896,16,12,14,120.122074,21594.859136
12864,11,4,7,256,384,1024,16,12,16,149.372378,23466.683392
12865,11,4,7,256,448,512,16,14,8,59.221466,18373.416448
12866,11,4,7,256,448,640,16,14,10,77.052122,19514.383232
12867,11,4,7,256,448,768,16,14,12,98.716634,20900.7168
12868,11,4,7,256,448,896,16,14,14,124.215002,22532.417152
12869,11,4,7,256,448,1024,16,14,16,153.547226,24409.484288
12870,11,4,7,256,512,512,16,16,8,63.58473,19427.3664
12871,11,4,7,256,512,640,16,16,10,81.497306,20573.576064
12872,11,4,7,256,512,768,16,16,12,103.243738,21965.152512
12873,11,4,7,256,512,896,16,16,14,128.824026,23602.095744
12874,11,4,7,256,512,1024,16,16,16,158.23817,25484.40576
12875,11,4,9,128,256,512,8,8,8,49.02601,6987.97824
12876,11,4,9,128,256,640,8,8,10,71.920346,8452.987776
12877,11,4,9,128,256,768,8,8,12,99.828186,10238.861568
12878,11,4,9,128,256,896,8,8,14,132.74953,12345.599616
12879,11,4,9,128,256,1024,8,8,16,170.684378,14773.20192
12880,11,4,9,128,320,512,8,10,8,51.759066,7624.594944
12881,11,4,9,128,320,640,8,10,10,74.735322,9094.84736
12882,11,4,9,128,320,768,8,10,12,102.725082,10885.964032
12883,11,4,9,128,320,896,8,10,14,135.728346,12997.94496
12884,11,4,9,128,320,1024,8,10,16,173.745114,15430.790144
12885,11,4,9,128,384,512,8,12,8,55.008218,8393.332224
12886,11,4,9,128,384,640,8,12,10,78.066394,9868.82752
12887,11,4,9,128,384,768,8,12,12,106.138074,11665.187072
12888,11,4,9,128,384,896,8,12,14,139.223258,13782.41088
12889,11,4,9,128,384,1024,8,12,16,177.321946,16220.498944
12890,11,4,9,128,448,512,8,14,8,58.773466,9294.19008
12891,11,4,9,128,448,640,8,14,10,81.913562,10774.928256
12892,11,4,9,128,448,768,8,14,12,110.067162,12576.530688
12893,11,4,9,128,448,896,8,14,14,143.234266,14698.997376
12894,11,4,9,128,448,1024,8,14,16,181.414874,17142.32832
12895,11,4,9,128,512,512,8,16,8,63.05481,10327.168512
12896,11,4,9,128,512,640,8,16,10,86.276826,11813.149568
12897,11,4,9,128,512,768,8,16,12,114.512346,13619.99488
12898,11,4,9,128,512,896,8,16,14,147.76137,15747.704448
12899,11,4,9,128,512,1024,8,16,16,186.023898,18196.278272
12900,11,4,9,160,256,512,10,8,8,50.856282,8798.541312
12901,11,4,9,160,256,640,10,8,10,73.750618,10263.550848
12902,11,4,9,160,256,768,10,8,12,101.658458,12049.42464
12903,11,4,9,160,256,896,10,8,14,134.579802,14156.162688
12904,11,4,9,160,256,1024,10,8,16,172.51465,16583.764992
12905,11,4,9,160,320,512,10,10,8,53.609818,9440.400896
12906,11,4,9,160,320,640,10,10,10,76.586074,10910.653312
12907,11,4,9,160,320,768,10,10,12,104.575834,12701.769984
12908,11,4,9,160,320,896,10,10,14,137.579098,14813.750912
12909,11,4,9,160,320,1024,10,10,16,175.595866,17246.596096
12910,11,4,9,160,384,512,10,12,8,56.87945,10214.381056
12911,11,4,9,160,384,640,10,12,10,79.937626,11689.876352
12912,11,4,9,160,384,768,10,12,12,108.009306,13486.235904
12913,11,4,9,160,384,896,10,12,14,141.09449,15603.459712
12914,11,4,9,160,384,1024,10,12,16,179.193178,18041.547776
12915,11,4,9,160,448,512,10,14,8,60.665178,11120.481792
12916,11,4,9,160,448,640,10,14,10,83.805274,12601.219968
12917,11,4,9,160,448,768,10,14,12,111.958874,14402.8224
12918,11,4,9,160,448,896,10,14,14,145.125978,16525.289088
12919,11,4,9,160,448,1024,10,14,16,183.306586,18968.620032
12920,11,4,9,160,512,512,10,16,8,64.967002,12158.703104
12921,11,4,9,160,512,640,10,16,10,88.189018,13644.68416
12922,11,4,9,160,512,768,10,16,12,116.424538,15451.529472
12923,11,4,9,160,512,896,10,16,14,149.673562,17579.23904
12924,11,4,9,160,512,1024,10,16,16,187.93609,20027.812864
12925,11,4,9,192,256,512,12,8,8,53.073626,11005.466112
12926,11,4,9,192,256,640,12,8,10,75.967962,12470.475648
12927,11,4,9,192,256,768,12,8,12,103.875802,14256.34944
12928,11,4,9,192,256,896,12,8,14,136.797146,16363.087488
12929,11,4,9,192,256,1024,12,8,16,174.731994,18790.689792
12930,11,4,9,192,320,512,12,10,8,55.847642,11652.568576
12931,11,4,9,192,320,640,12,10,10,78.823898,13122.820992
12932,11,4,9,192,320,768,12,10,12,106.813658,14913.937664
12933,11,4,9,192,320,896,12,10,14,139.816922,17025.918592
12934,11,4,9,192,320,1024,12,10,16,177.83369,19458.763776
12935,11,4,9,192,384,512,12,12,8,59.137754,12431.791616
12936,11,4,9,192,384,640,12,12,10,82.19593,13907.286912
12937,11,4,9,192,384,768,12,12,12,110.26761,15703.646464
12938,11,4,9,192,384,896,12,12,14,143.352794,17820.870272
12939,11,4,9,192,384,1024,12,12,16,181.451482,20258.958336
12940,11,4,9,192,448,512,12,14,8,62.943962,13343.135232
12941,11,4,9,192,448,640,12,14,10,86.084058,14823.873408
12942,11,4,9,192,448,768,12,14,12,114.237658,16625.47584
12943,11,4,9,192,448,896,12,14,14,147.404762,18747.942528
12944,11,4,9,192,448,1024,12,14,16,185.58537,21191.273472
12945,11,4,9,192,512,512,12,16,8,67.266266,14386.599424
12946,11,4,9,192,512,640,12,16,10,90.488282,15872.58048
12947,11,4,9,192,512,768,12,16,12,118.723802,17679.425792
12948,11,4,9,192,512,896,12,16,14,151.972826,19807.13536
12949,11,4,9,192,512,1024,12,16,16,190.235354,22255.709184
12950,11,4,9,224,256,512,14,8,8,55.678042,13608.75264
12951,11,4,9,224,256,640,14,8,10,78.572378,15073.762176
12952,11,4,9,224,256,768,14,8,12,106.480218,16859.635968
12953,11,4,9,224,256,896,14,8,14,139.401562,18966.374016
12954,11,4,9,224,256,1024,14,8,16,177.33641,21393.97632
12955,11,4,9,224,320,512,14,10,8,58.472538,14261.097984
12956,11,4,9,224,320,640,14,10,10,81.448794,15731.3504
12957,11,4,9,224,320,768,14,10,12,109.438554,17522.467072
12958,11,4,9,224,320,896,14,10,14,142.441818,19634.448
12959,11,4,9,224,320,1024,14,10,16,180.458586,22067.293184
12960,11,4,9,224,384,512,14,12,8,61.78313,15045.563904
12961,11,4,9,224,384,640,14,12,10,84.841306,16521.0592
12962,11,4,9,224,384,768,14,12,12,112.912986,18317.418752
12963,11,4,9,224,384,896,14,12,14,145.99817,20434.64256
12964,11,4,9,224,384,1024,14,12,16,184.096858,22872.730624
12965,11,4,9,224,448,512,14,14,8,65.609818,15962.1504
12966,11,4,9,224,448,640,14,14,10,88.749914,17442.888576
12967,11,4,9,224,448,768,14,14,12,116.903514,19244.491008
12968,11,4,9,224,448,896,14,14,14,150.070618,21366.957696
12969,11,4,9,224,448,1024,14,14,16,188.251226,23810.28864
12970,11,4,9,224,512,512,14,16,8,69.952602,17010.857472
12971,11,4,9,224,512,640,14,16,10,93.174618,18496.838528
12972,11,4,9,224,512,768,14,16,12,121.410138,20303.68384
12973,11,4,9,224,512,896,14,16,14,154.659162,22431.393408
12974,11,4,9,224,512,1024,14,16,16,192.92169,24879.967232
12975,11,4,9,256,256,512,16,8,8,58.66953,16608.400896
12976,11,4,9,256,256,640,16,8,10,81.563866,18073.410432
12977,11,4,9,256,256,768,16,8,12,109.471706,19859.284224
12978,11,4,9,256,256,896,16,8,14,142.39305,21966.022272
12979,11,4,9,256,256,1024,16,8,16,180.327898,24393.624576
12980,11,4,9,256,320,512,16,10,8,61.484506,17265.98912
12981,11,4,9,256,320,640,16,10,10,84.460762,18736.241536
12982,11,4,9,256,320,768,16,10,12,112.450522,20527.358208
12983,11,4,9,256,320,896,16,10,14,145.453786,22639.339136
12984,11,4,9,256,320,1024,16,10,16,183.470554,25072.18432
12985,11,4,9,256,384,512,16,12,8,64.815578,18055.69792
12986,11,4,9,256,384,640,16,12,10,87.873754,19531.193216
12987,11,4,9,256,384,768,16,12,12,115.945434,21327.552768
12988,11,4,9,256,384,896,16,12,14,149.030618,23444.776576
12989,11,4,9,256,384,1024,16,12,16,187.129306,25882.86464
12990,11,4,9,256,448,512,16,14,8,68.662746,18977.527296
12991,11,4,9,256,448,640,16,14,10,91.802842,20458.265472
12992,11,4,9,256,448,768,16,14,12,119.956442,22259.867904
12993,11,4,9,256,448,896,16,14,14,153.123546,24382.334592
12994,11,4,9,256,448,1024,16,14,16,191.304154,26825.665536
12995,11,4,9,256,512,512,16,16,8,73.02601,20031.477248
12996,11,4,9,256,512,640,16,16,10,96.248026,21517.458304
12997,11,4,9,256,512,768,16,16,12,124.483546,23324.303616
12998,11,4,9,256,512,896,16,16,14,157.73257,25452.013184
12999,11,4,9,256,512,1024,16,16,16,195.995098,27900.587008
13000,11,4,11,128,256,512,8,8,8,58.46729,7592.089088
13001,11,4,11,128,256,640,8,8,10,86.671066,9396.870016
13002,11,4,11,128,256,768,8,8,12,121.067994,11598.012672
13003,11,4,11,128,256,896,8,8,14,161.658074,14195.517056
13004,11,4,11,128,256,1024,8,8,16,208.441306,17189.383168
13005,11,4,11,128,320,512,8,10,8,61.200346,8228.705792
13006,11,4,11,128,320,640,8,10,10,89.486042,10038.7296
13007,11,4,11,128,320,768,8,10,12,123.96489,12245.115136
13008,11,4,11,128,320,896,8,10,14,164.63689,14847.8624
13009,11,4,11,128,320,1024,8,10,16,211.502042,17846.971392
13010,11,4,11,128,384,512,8,12,8,64.449498,8997.443072
13011,11,4,11,128,384,640,8,12,10,92.817114,10812.70976
13012,11,4,11,128,384,768,8,12,12,127.377882,13024.338176
13013,11,4,11,128,384,896,8,12,14,168.131802,15632.32832
13014,11,4,11,128,384,1024,8,12,16,215.078874,18636.680192
13015,11,4,11,128,448,512,8,14,8,68.214746,9898.300928
13016,11,4,11,128,448,640,8,14,10,96.664282,11718.810496
13017,11,4,11,128,448,768,8,14,12,131.30697,13935.681792
13018,11,4,11,128,448,896,8,14,14,172.14281,16548.914816
13019,11,4,11,128,448,1024,8,14,16,219.171802,19558.509568
13020,11,4,11,128,512,512,8,16,8,72.49609,10931.27936
13021,11,4,11,128,512,640,8,16,10,101.027546,12757.031808
13022,11,4,11,128,512,768,8,16,12,135.752154,14979.145984
13023,11,4,11,128,512,896,8,16,14,176.669914,17597.621888
13024,11,4,11,128,512,1024,8,16,16,223.780826,20612.45952
13025,11,4,11,160,256,512,10,8,8,60.297562,9402.65216
13026,11,4,11,160,256,640,10,8,10,88.501338,11207.433088
13027,11,4,11,160,256,768,10,8,12,122.898266,13408.575744
13028,11,4,11,160,256,896,10,8,14,163.488346,16006.080128
13029,11,4,11,160,256,1024,10,8,16,210.271578,18999.94624
13030,11,4,11,160,320,512,10,10,8,63.051098,10044.511744
13031,11,4,11,160,320,640,10,10,10,91.336794,11854.535552
13032,11,4,11,160,320,768,10,10,12,125.815642,14060.921088
13033,11,4,11,160,320,896,10,10,14,166.487642,16663.668352
13034,11,4,11,160,320,1024,10,10,16,213.352794,19662.777344
13035,11,4,11,160,384,512,10,12,8,66.32073,10818.491904
13036,11,4,11,160,384,640,10,12,10,94.688346,12633.758592
13037,11,4,11,160,384,768,10,12,12,129.249114,14845.387008
13038,11,4,11,160,384,896,10,12,14,170.003034,17453.377152
13039,11,4,11,160,384,1024,10,12,16,216.950106,20457.729024
13040,11,4,11,160,448,512,10,14,8,70.106458,11724.59264
13041,11,4,11,160,448,640,10,14,10,98.555994,13545.102208
13042,11,4,11,160,448,768,10,14,12,133.198682,15761.973504
13043,11,4,11,160,448,896,10,14,14,174.034522,18375.206528
13044,11,4,11,160,448,1024,10,14,16,221.063514,21384.80128
13045,11,4,11,160,512,512,10,16,8,74.408282,12762.813952
13046,11,4,11,160,512,640,10,16,10,102.939738,14588.5664
13047,11,4,11,160,512,768,10,16,12,137.664346,16810.680576
13048,11,4,11,160,512,896,10,16,14,178.582106,19429.15648
13049,11,4,11,160,512,1024,10,16,16,225.693018,22443.994112
13050,11,4,11,192,256,512,12,8,8,62.514906,11609.57696
13051,11,4,11,192,256,640,12,8,10,90.718682,13414.357888
13052,11,4,11,192,256,768,12,8,12,125.11561,15615.500544
13053,11,4,11,192,256,896,12,8,14,165.70569,18213.004928
13054,11,4,11,192,256,1024,12,8,16,212.488922,21206.87104
13055,11,4,11,192,320,512,12,10,8,65.288922,12256.679424
13056,11,4,11,192,320,640,12,10,10,93.574618,14066.703232
13057,11,4,11,192,320,768,12,10,12,128.053466,16273.088768
13058,11,4,11,192,320,896,12,10,14,168.725466,18875.836032
13059,11,4,11,192,320,1024,12,10,16,215.590618,21874.945024
13060,11,4,11,192,384,512,12,12,8,68.579034,13035.902464
13061,11,4,11,192,384,640,12,12,10,96.94665,14851.169152
13062,11,4,11,192,384,768,12,12,12,131.507418,17062.797568
13063,11,4,11,192,384,896,12,12,14,172.261338,19670.787712
13064,11,4,11,192,384,1024,12,12,16,219.20841,22675.139584
13065,11,4,11,192,448,512,12,14,8,72.385242,13947.24608
13066,11,4,11,192,448,640,12,14,10,100.834778,15767.755648
13067,11,4,11,192,448,768,12,14,12,135.477466,17984.626944
13068,11,4,11,192,448,896,12,14,14,176.313306,20597.859968
13069,11,4,11,192,448,1024,12,14,16,223.342298,23607.45472
13070,11,4,11,192,512,512,12,16,8,76.707546,14990.710272
13071,11,4,11,192,512,640,12,16,10,105.239002,16816.46272
13072,11,4,11,192,512,768,12,16,12,139.96361,19038.576896
13073,11,4,11,192,512,896,12,16,14,180.88137,21657.0528
13074,11,4,11,192,512,1024,12,16,16,227.992282,24671.890432
13075,11,4,11,224,256,512,14,8,8,65.119322,14212.863488
13076,11,4,11,224,256,640,14,8,10,93.323098,16017.644416
13077,11,4,11,224,256,768,14,8,12,127.720026,18218.787072
13078,11,4,11,224,256,896,14,8,14,168.310106,20816.291456
13079,11,4,11,224,256,1024,14,8,16,215.093338,23810.157568
13080,11,4,11,224,320,512,14,10,8,67.913818,14865.208832
13081,11,4,11,224,320,640,14,10,10,96.199514,16675.23264
13082,11,4,11,224,320,768,14,10,12,130.678362,18881.618176
13083,11,4,11,224,320,896,14,10,14,171.350362,21484.36544
13084,11,4,11,224,320,1024,14,10,16,218.215514,24483.474432
13085,11,4,11,224,384,512,14,12,8,71.22441,15649.674752
13086,11,4,11,224,384,640,14,12,10,99.592026,17464.94144
13087,11,4,11,224,384,768,14,12,12,134.152794,19676.569856
13088,11,4,11,224,384,896,14,12,14,174.906714,22284.56
13089,11,4,11,224,384,1024,14,12,16,221.853786,25288.911872
13090,11,4,11,224,448,512,14,14,8,75.051098,16566.261248
13091,11,4,11,224,448,640,14,14,10,103.500634,18386.770816
13092,11,4,11,224,448,768,14,14,12,138.143322,20603.642112
13093,11,4,11,224,448,896,14,14,14,178.979162,23216.875136
13094,11,4,11,224,448,1024,14,14,16,226.008154,26226.469888
13095,11,4,11,224,512,512,14,16,8,79.393882,17614.96832
13096,11,4,11,224,512,640,14,16,10,107.925338,19440.720768
13097,11,4,11,224,512,768,14,16,12,142.649946,21662.834944
13098,11,4,11,224,512,896,14,16,14,183.567706,24281.310848
13099,11,4,11,224,512,1024,14,16,16,230.678618,27296.14848
13100,11,4,11,256,256,512,16,8,8,68.11081,17212.511744
13101,11,4,11,256,256,640,16,8,10,96.314586,19017.292672
13102,11,4,11,256,256,768,16,8,12,130.711514,21218.435328
13103,11,4,11,256,256,896,16,8,14,171.301594,23815.939712
13104,11,4,11,256,256,1024,16,8,16,218.084826,26809.805824
13105,11,4,11,256,320,512,16,10,8,70.925786,17870.099968
13106,11,4,11,256,320,640,16,10,10,99.211482,19680.123776
13107,11,4,11,256,320,768,16,10,12,133.69033,21886.509312
13108,11,4,11,256,320,896,16,10,14,174.36233,24489.256576
13109,11,4,11,256,320,1024,16,10,16,221.227482,27488.365568
13110,11,4,11,256,384,512,16,12,8,74.256858,18659.808768
13111,11,4,11,256,384,640,16,12,10,102.624474,20475.075456
13112,11,4,11,256,384,768,16,12,12,137.185242,22686.703872
13113,11,4,11,256,384,896,16,12,14,177.939162,25294.694016
13114,11,4,11,256,384,1024,16,12,16,224.886234,28299.045888
13115,11,4,11,256,448,512,16,14,8,78.104026,19581.638144
13116,11,4,11,256,448,640,16,14,10,106.553562,21402.147712
13117,11,4,11,256,448,768,16,14,12,141.19625,23619.019008
13118,11,4,11,256,448,896,16,14,14,182.03209,26232.252032
13119,11,4,11,256,448,1024,16,14,16,229.061082,29241.846784
13120,11,4,11,256,512,512,16,16,8,82.46729,20635.588096
13121,11,4,11,256,512,640,16,16,10,110.998746,22461.340544
13122,11,4,11,256,512,768,16,16,12,145.723354,24683.45472
13123,11,4,11,256,512,896,16,16,14,186.641114,27301.930624
13124,11,4,11,256,512,1024,16,16,16,233.752026,30316.768256
13125,11,5,4,128,256,512,8,8,8,26.603482,5779.82208
13126,11,5,4,128,256,640,8,8,10,36.224218,6395.403136
13127,11,5,4,128,256,768,8,8,12,47.909338,7143.104768
13128,11,5,4,128,256,896,8,8,14,61.658842,8022.926976
13129,11,5,4,128,256,1024,8,8,16,77.47273,9034.86976
13130,11,5,4,128,320,512,8,10,8,30.000346,6586.340864
13131,11,5,4,128,320,640,8,10,10,39.703002,7207.1648
13132,11,5,4,128,320,768,8,10,12,51.470042,7960.109312
13133,11,5,4,128,320,896,8,10,14,65.301466,8845.1744
13134,11,5,4,128,320,1024,8,10,16,81.197274,9862.360064
13135,11,5,4,128,384,512,8,12,8,34.060762,7562.72896
13136,11,5,4,128,384,640,8,12,10,43.845338,8188.795776
